# y, y+, tke, epsilon, grad_u_11, grad_u_12, grad_u_13, grad_u_21, grad_u_22, grad_u_23, grad_u_31, grad_u_32, grad_u_33, uu_11, uu_12, uu_13, uu_21, uu_22, uu_23, uu_31, uu_32, uu_33, u_1, u_2, u_3
1.374206975928524976e-01 6.889863148171934881e+01 5.256872767763025145e+00 3.563091492473736271e-02 0.000000000000000000e+00 3.387404171646490880e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.757128518026514818e+00 -9.660174486275466821e-01 0.000000000000000000e+00 -9.660174486275466821e-01 1.206377402976883007e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.550239614522651799e+00 1.550946594382259924e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.438643740477492106e-01 7.212929831160781191e+01 5.238228099254397030e+00 3.388817509596236260e-02 0.000000000000000000e+00 3.238335084493777771e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.727081772100380164e+00 -9.675021819689744174e-01 0.000000000000000000e+00 -9.675021819689744174e-01 1.214076091656896894e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.535298334751516780e+00 1.561644680936652030e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.504443323021918966e-01 7.542829276352888712e+01 5.221344778388339769e+00 3.226987666980706687e-02 0.000000000000000000e+00 3.102455602909818047e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.702862352835471604e+00 -9.688555070830908722e-01 0.000000000000000000e+00 -9.688555070830908722e-01 1.220382720916759034e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.519444483024448012e+00 1.572099678312832971e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.571595249420504048e-01 7.879508969533570450e+01 5.206001130974071245e+00 3.076484241255547994e-02 0.000000000000000000e+00 2.977875483678699836e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.683710851282276266e+00 -9.700965163152653892e-01 0.000000000000000000e+00 -9.700965163152653892e-01 1.225461461905577920e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.502829948760287859e+00 1.582331664981390951e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.640088830262488029e-01 8.222915317191396412e+01 5.192002228219466886e+00 2.936246219881049127e-02 0.000000000000000000e+00 2.862992023662611074e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.668948474940562754e+00 -9.712405047325045615e-01 0.000000000000000000e+00 -9.712405047325045615e-01 1.229461529567311029e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.485594451931059989e+00 1.592357408259490015e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.709913162569217937e-01 8.572993655049336326e+01 5.179174384989080338e+00 2.805309974962671982e-02 0.000000000000000000e+00 2.756484778711578917e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.657966422019089947e+00 -9.723006053664624559e-01 0.000000000000000000e+00 -9.723006053664624559e-01 1.232517470160235940e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.467864877798832790e+00 1.602190828933130007e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.781057131529706905e-01 8.929688256766350207e+01 5.167357813865898208e+00 2.682860385268510950e-02 0.000000000000000000e+00 2.657247045684047945e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.650215249998885803e+00 -9.732883048802319914e-01 0.000000000000000000e+00 -9.732883048802319914e-01 1.234751238690698916e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.449749139042209922e+00 1.611843519788088841e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.853509412269928047e-01 9.292942342808056821e+01 5.156404906153745138e+00 2.568179965607814141e-02 0.000000000000000000e+00 2.564335494090835832e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.645203696100269397e+00 -9.742131001033671467e-01 0.000000000000000000e+00 -9.742131001033671467e-01 1.236272584995735002e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.431333531211485877e+00 1.621325025926532959e+01 0.000000000000000000e+00 0.000000000000000000e+00
1.927258471655524108e-01 9.662698089485033393e+01 5.146185962035341177e+00 2.460636504894161969e-02 0.000000000000000000e+00 2.477031277945964879e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.642499803348205667e+00 -9.750824743975223807e-01 0.000000000000000000e+00 -9.750824743975223807e-01 1.237178207650631023e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.412693913071846996e+00 1.630643291272851059e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.002292570127688076e-01 1.003889663815733968e+02 5.136590912228385264e+00 2.359622149056163007e-02 0.000000000000000000e+00 2.394761938952152946e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.641724929771153363e+00 -9.759019720146122623e-01 0.000000000000000000e+00 -9.759019720146122623e-01 1.237551777950298915e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.393905116735318916e+00 1.639805166245356105e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.078599763571893078e-01 1.042147810460377002e+02 5.127519078455916812e+00 2.264598527134826025e-02 0.000000000000000000e+00 2.316982090260233038e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.642543502336302197e+00 -9.766754483906717743e-01 0.000000000000000000e+00 -9.766754483906717743e-01 1.237466579360930963e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.375028075214601131e+00 1.648816538684573985e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.156167905219185943e-01 1.081038158855439946e+02 5.118874944506565328e+00 2.175098840560965932e-02 0.000000000000000000e+00 2.243178965272616884e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.644652575293293673e+00 -9.774077534652098054e-01 0.000000000000000000e+00 -9.774077534652098054e-01 1.236987771441143025e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.356109542278693958e+00 1.657682251384930083e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.234984647579741912e-01 1.120554518338481955e+02 5.110572119077957609e+00 2.090700395218622956e-02 0.000000000000000000e+00 2.172912481261420059e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.647780525678015806e+00 -9.781041606046513293e-01 0.000000000000000000e+00 -9.781041606046513293e-01 1.236172785702726040e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.337190926775174926e+00 1.666406178154243989e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.315037444408364065e-01 1.160690598597058028e+02 5.102530519142253418e+00 2.011026349727449911e-02 0.000000000000000000e+00 2.105844038386902109e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.651684806071574307e+00 -9.787674696732806545e-01 0.000000000000000000e+00 -9.787674696732806545e-01 1.235071851061561032e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.318304381151372162e+00 1.674991434480881125e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.396313552701631877e-01 1.201440010670028045e+02 5.094673732772777797e+00 1.935754478921752897e-02 0.000000000000000000e+00 2.041710948726462027e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.656147381705221910e+00 -9.793990354989645652e-01 0.000000000000000000e+00 -9.793990354989645652e-01 1.233729542156561054e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.299470541683771962e+00 1.683440679382087879e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.478800034726363066e-01 1.242796267964569950e+02 5.086939427674883163e+00 1.864534326434090852e-02 0.000000000000000000e+00 1.980234963325333900e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.660985007227239407e+00 -9.800019243131827817e-01 0.000000000000000000e+00 -9.800019243131827817e-01 1.232183888305907971e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.280709959816619836e+00 1.691756129429979083e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.562483760079066197e-01 1.284752787288724107e+02 5.079269230925152812e+00 1.797108549393200069e-02 0.000000000000000000e+00 1.921224463512632985e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.666032478808601169e+00 -9.805799373084627124e-01 0.000000000000000000e+00 -9.805799373084627124e-01 1.230468648573050938e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.262037334468653071e+00 1.699939576939566166e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.647351407776085130e-01 1.327302889899333138e+02 5.071604694746280728e+00 1.733230175288151889e-02 0.000000000000000000e+00 1.864534386886441963e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.671135089894439929e+00 -9.811351323373130873e-01 0.000000000000000000e+00 -9.811351323373130873e-01 1.228614440835718913e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.243459858762403947e+00 1.707992731887712168e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.733389468374052833e-01 1.370439802565169884e+02 5.063892499242398593e+00 1.672648342257703966e-02 0.000000000000000000e+00 1.809967987369031153e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.676148826338775599e+00 -9.816709335907060074e-01 0.000000000000000000e+00 -9.816709335907060074e-01 1.226649039127736041e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.224987133018287988e+00 1.715917070215962070e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.820584246120367844e-01 1.414156658645125049e+02 5.056083269684859438e+00 1.615166996440749875e-02 0.000000000000000000e+00 1.757355214748953023e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.680940128805207046e+00 -9.821892966094820654e-01 0.000000000000000000e+00 -9.821892966094820654e-01 1.224597840348343958e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.206628570216166985e+00 1.723713742154490092e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.908921861133311748e-01 1.458446499181252136e+02 5.048136504252905610e+00 1.560572869451221957e-02 0.000000000000000000e+00 1.706541985852869092e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.685402221923184563e+00 -9.826902551025292754e-01 0.000000000000000000e+00 -9.826902551025292754e-01 1.222483188529378983e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.188387598053247007e+00 1.731383635607144100e+01 0.000000000000000000e+00 0.000000000000000000e+00
2.998388251611489030e-01 1.503302274006514949e+02 5.040015197852669715e+00 1.508690802106226955e-02 0.000000000000000000e+00 1.657404334325312048e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.689438120210954963e+00 -9.831747796122533023e-01 0.000000000000000000e+00 -9.831747796122533023e-01 1.220325006965419901e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.170267268528963900e+00 1.738927419025203136e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.088969176072212108e-01 1.548716842867046068e+02 5.031684903849750867e+00 1.459367300809101022e-02 0.000000000000000000e+00 1.609838211721494050e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.692951437902944889e+00 -9.836448311611571960e-01 0.000000000000000000e+00 -9.836448311611571960e-01 1.218141857046612042e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.152276512749944803e+00 1.746345644116620122e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.180650215618501253e-01 1.594682976558752898e+02 5.023116153057964439e+00 1.412450802690225042e-02 0.000000000000000000e+00 1.563751762252926086e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.695857660828456126e+00 -9.841011404746888847e-01 0.000000000000000000e+00 -9.841011404746888847e-01 1.215950498830185023e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.134424146457288174e+00 1.753638765767292895e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.273416776234325254e-01 1.641193358078085112e+02 5.014283433019715019e+00 1.367801555992493971e-02 0.000000000000000000e+00 1.519055884264835024e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.698091434229904273e+00 -9.845440770653717255e-01 0.000000000000000000e+00 -9.845440770653717255e-01 1.213765983434911933e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.116709448374613167e+00 1.760807170601162852e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.367254091107700908e-01 1.688240583786761988e+02 5.005166708038981227e+00 1.325298281637964960e-02 0.000000000000000000e+00 1.475673721021374986e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.699603261446394953e+00 -9.849733979752554047e-01 0.000000000000000000e+00 -9.849733979752554047e-01 1.211601726985356953e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.099128427646211215e+00 1.767851164391951002e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.462147222981319938e-01 1.735817164590312984e+02 4.995749003399025945e+00 1.284806712050659029e-02 0.000000000000000000e+00 1.433490964313404933e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.700345877846591414e+00 -9.853878999297767116e-01 0.000000000000000000e+00 -9.853878999297767116e-01 1.209468719117303026e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.081683409834158116e+00 1.774770939409194881e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.558081066530298098e-01 1.783915527130205021e+02 4.986009012203147961e+00 1.246224917598225991e-02 0.000000000000000000e+00 1.392398662570169983e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.700268683094336986e+00 -9.857888762234200408e-01 0.000000000000000000e+00 -9.857888762234200408e-01 1.207376610606333944e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.064372730705624992e+00 1.781566365002680996e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.655040350766672885e-01 1.832528014989389931e+02 4.975933542103115670e+00 1.209457477926906971e-02 0.000000000000000000e+00 1.352373968465762043e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.699334050472687707e+00 -9.861766852331060873e-01 0.000000000000000000e+00 -9.861766852331060873e-01 1.205333793742356052e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.047199239991187802e+00 1.788237278120406870e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.753009641470285151e-01 1.881646889911071980e+02 4.965520375390857666e+00 1.174386773000508921e-02 0.000000000000000000e+00 1.313379109086612075e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.697515267174700249e+00 -9.865516638989128007e-01 0.000000000000000000e+00 -9.865516638989128007e-01 1.203347419755933956e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.030178063851079795e+00 1.794783644496007824e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.851973343645632153e-01 1.931264333030503053e+02 4.954762439190131040e+00 1.140926496702376024e-02 0.000000000000000000e+00 1.275364293576273025e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.694784510279387924e+00 -9.869161323161278476e-01 0.000000000000000000e+00 -9.869161323161278476e-01 1.201424844894217969e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.013315523206657076e+00 1.801205431612794072e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.951915704004314023e-01 1.981372446119605968e+02 4.943646516752623121e+00 1.108995940242023942e-02 0.000000000000000000e+00 1.238297914144224042e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.691117226222985437e+00 -9.872733787175663744e-01 0.000000000000000000e+00 -9.872733787175663744e-01 1.199573907304448017e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.996601899977813011e+00 1.807502633190287966e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.052820813472691741e-01 2.031963252844238923e+02 4.932159637016733100e+00 1.078528608451150006e-02 0.000000000000000000e+00 1.202160770037502026e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.686492222147371933e+00 -9.876251086551970371e-01 0.000000000000000000e+00 -9.876251086551970371e-01 1.197801992058894038e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.980025059827200895e+00 1.813675341651847006e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.154672609724324728e-01 2.083028700033887048e+02 4.920299639357063270e+00 1.049459158112399024e-02 0.000000000000000000e+00 1.166910455990139914e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.680899050047277576e+00 -9.879711671882581703e-01 0.000000000000000000e+00 -9.879711671882581703e-01 1.196114239519818989e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.963585989147029975e+00 1.819723721634735014e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.257454879736812803e-01 2.134560658963582966e+02 4.908073052879173837e+00 1.021716589852107032e-02 0.000000000000000000e+00 1.132514436894947046e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.674339313310286848e+00 -9.883105972152561591e-01 0.000000000000000000e+00 -9.883105972152561591e-01 1.194513595456796917e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.947293196991263908e+00 1.825647916049454977e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.361151262372627846e-01 2.186550926647859114e+02 4.895486431539691097e+00 9.952295826235333515e-03 0.000000000000000000e+00 1.098966567493329938e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.666817556420351565e+00 -9.886420600914932466e-01 0.000000000000000000e+00 -9.886420600914932466e-01 1.193002012468842077e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.931153294190186998e+00 1.831448189091526046e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.465745250983519932e-01 2.238991227146522078e+02 4.882544593150771384e+00 9.699374161549957629e-03 0.000000000000000000e+00 1.066261259916858987e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.658331733834685906e+00 -9.889634567484862915e-01 0.000000000000000000e+00 -9.889634567484862915e-01 1.191581610739488095e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.915175841727368100e+00 1.837124958250997864e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.571220196038087158e-01 2.291873212882032931e+02 4.869252945180654990e+00 9.457823419631869802e-03 0.000000000000000000e+00 1.034393648932195077e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.648879300226638200e+00 -9.892732945983901960e-01 0.000000000000000000e+00 -9.892732945983901960e-01 1.190254929064427980e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.899371661070244022e+00 1.842678819281838898e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.677559307772086172e-01 2.345188465968298885e+02 4.855620490502894349e+00 9.227125406438548699e-03 0.000000000000000000e+00 1.003320298866816965e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.638468123464487114e+00 -9.895722081736584297e-01 0.000000000000000000e+00 -9.895722081736584297e-01 1.189024176732734084e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.883748680808567944e+00 1.848110430694422135e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.784745658861069839e-01 2.398928499550650884e+02 4.841662022061012038e+00 9.006791934687992038e-03 0.000000000000000000e+00 9.729905280994294303e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.627114134366506093e+00 -9.898631148582787143e-01 0.000000000000000000e+00 -9.898631148582787143e-01 1.187891895059755010e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.868318014695762974e+00 1.853420347355169895e+01 0.000000000000000000e+00 0.000000000000000000e+00
4.892762187114930161e-01 2.453084759156805035e+02 4.827396819706211595e+00 8.796386800682750792e-03 0.000000000000000000e+00 9.434051711910619586e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.614846960154515898e+00 -9.901494061984877915e-01 0.000000000000000000e+00 -9.901494061984877915e-01 1.186861524101824994e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.853085155156082964e+00 1.858609141099625006e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.001591698193881275e-01 2.507648624058583096e+02 4.812843857931516034e+00 8.595601654158673000e-03 0.000000000000000000e+00 9.146125025127068570e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.601700554688618716e+00 -9.904297369568860754e-01 0.000000000000000000e+00 -9.904297369568860754e-01 1.185935119593678921e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.838052041580733098e+00 1.863677707872210831e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.111216868345516140e-01 2.562611408644178823e+02 4.798026272585481422e+00 8.403983397766000979e-03 0.000000000000000000e+00 8.866043797212943764e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.587714521696561576e+00 -9.907020204551874043e-01 0.000000000000000000e+00 -9.907020204551874043e-01 1.185111397402299982e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.823226626072099954e+00 1.868627265743058885e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.221620247162431783e-01 2.617964363800759884e+02 4.782974230536369831e+00 8.220974527820116423e-03 0.000000000000000000e+00 8.593273370018217686e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.572934776947160884e+00 -9.909669225089380307e-01 0.000000000000000000e+00 -9.909669225089380307e-01 1.184387910759062912e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.808625773366516087e+00 1.873458971639925963e+01 0.000000000000000000e+00 0.000000000000000000e+00
5.332784260360035056e-01 2.673698678307172827e+02 4.767716613370225787e+00 8.046192024171146609e-03 0.000000000000000000e+00 8.327596393326936602e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.557411613985814292e+00 -9.912247408137332405e-01 0.000000000000000000e+00 -9.912247408137332405e-01 1.183763513454008098e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.794258099300630072e+00 1.878173927264543153e+01 0.000000000000000000e+00 0.000000000000000000e+00
